p,mode,n_eff,median_diff,r_rb,p_fdr,reject,pass_effect,unit_id,image
0.9999999999685065,exact,654,-4.0,-0.29231272031187994,1.0,False,True,1049374997,im044_r
1.251436680873289e-38,exact,699,4.0,0.5446842427958308,1.0167923032095472e-37,True,True,1049375366,im044_r
0.0030310781327289433,exact,699,4.0,0.1197057020232986,0.006156877457105666,True,False,1049375361,im044_r
1.6260395981207487e-24,exact,248,4.0,0.6963984972146651,8.627965214518258e-24,True,True,1049374998,im044_r
4.333995117810945e-20,exact,466,4.0,0.4739870049903043,1.9769100537383258e-19,True,True,1049374999,im044_r
2.3164228289779817e-22,exact,875,4.0,0.3709328114807567,1.1582114144889908e-21,True,True,1049375367,im044_r
1.524540798784937e-10,exact,109,4.0,0.6583819849874896,5.147800099793294e-10,True,True,1049375000,im044_r
1.728554848669244e-75,exact,321,4.0,0.9662158239972137,3.745202172116696e-74,True,True,1049375115,im044_r
7.890668680677204e-22,exact,333,4.0,0.5780151408893924,3.870894069766176e-21,True,True,1049374990,im044_r
5.0332694217422e-11,exact,662,4.0,0.28751486650900193,1.7448667328706295e-10,True,True,1049375364,im044_r
2.208103798875897e-09,exact,868,4.0,0.22865945814087912,6.67566264776434e-09,True,False,1049375357,im044_r
0.0008134237347562703,exact,374,4.0,0.18750802139037434,0.001762418091971919,True,False,1049374995,im044_r
9.656884739267027e-10,exact,527,4.0,0.29898366971422,3.0997407805054653e-09,True,True,1049374994,im044_r
3.4273347134764546e-48,exact,920,4.0,0.5340626917811453,3.7129459395994923e-47,True,True,1049375365,im044_r
0.22195268094178808,exact,311,4.0,0.05018962816390469,0.3518762014930787,False,False,1049374993,im044_r
0.02196749908831726,exact,782,4.0,0.08315123484009629,0.03966354002057283,True,False,1049374989,im044_r
2.2697116128408583e-06,exact,772,4.0,0.1898196247712633,6.021683870802277e-06,True,False,1049375362,im044_r
5.407509464107706e-57,exact,409,4.0,0.8162084799332101,7.81084700371113e-56,True,True,1049374980,im044_r
2.6438173391927737e-16,exact,286,4.0,0.5342706074413391,1.0415038002880624e-15,True,True,1049374982,im044_r
0.1095923823886551,exact,35,4.0,0.24126984126984127,0.1850261001366904,False,False,1049374988,im044_r
0.37086062560336,exact,801,4.0,0.013452635577099697,0.5671986038639623,False,False,1049375360,im044_r
7.324134764209397e-05,exact,210,4.0,0.2997968855788761,0.0001685199149287118,True,True,1049374981,im044_r
0.09426758061212705,exact,163,4.0,0.11903336824779291,0.16124717736284888,False,False,1049375113,im044_r
1.1728431231572841e-27,exact,577,4.0,0.5048005133340929,6.776426933797641e-27,True,True,1049374983,im044_r
3.745070172318629e-10,exact,320,4.0,0.3904789719626168,1.2171478060035545e-09,True,True,1049374984,im044_r
0.9894917072472226,exact,69,-4.0,-0.31718426501035196,1.0,False,True,1049374985,im044_r
0.9941265049097647,exact,147,-4.0,-0.2386468100753815,1.0,False,False,1049375129,im044_r
0.08950422307891319,exact,394,4.0,0.0781854398252265,0.15411323179150613,False,False,1049375119,im044_r
0.009909777651496643,exact,108,4.0,0.25756031260618417,0.01867059557528353,True,True,1049374986,im044_r
3.3735608035862506e-06,exact,66,4.0,0.6119402985074627,8.859856655883082e-06,True,True,1049375114,im044_r
0.009318436735675069,exact,548,4.0,0.11593075665111084,0.017684624461865094,True,False,1049375322,im044_r
0.1866193961197162,exact,773,4.0,0.03699135219337391,0.3051637923970202,False,False,1049375316,im044_r
0.07599112827978145,exact,265,4.0,0.10163143708327423,0.1326019688103569,False,False,1049375311,im044_r
6.669924111182654e-05,exact,778,4.0,0.15774293719124446,0.00015483752400959733,True,False,1049375305,im044_r
0.00028831448591078336,exact,124,4.0,0.3526451612903226,0.0006352692062440989,True,True,1049375111,im044_r
0.19915522831917956,exact,100,4.0,0.09782178217821783,0.3216171389005384,False,False,1049374963,im044_r
0.36368346772544907,exact,981,4.0,0.012859399880831521,0.5595130272699216,False,False,1049375351,im044_r
3.295299364578722e-11,exact,437,4.0,0.35553744396727377,1.1578078848519835e-10,True,True,1049374977,im044_r
0.4473202846962584,exact,779,4.0,0.005486981995326026,0.6692046740396776,False,False,1049375356,im044_r
0.9768421839340282,exact,852,-4.0,-0.07878297530395346,1.0,False,False,1049375350,im044_r
4.935375254953006e-19,exact,127,4.0,0.8172982283464567,2.1749111293013246e-18,True,True,1049374974,im044_r
0.00015139559452534058,exact,766,4.0,0.1503909640830471,0.0003422856919703352,True,False,1049374975,im044_r
0.010956714841208626,exact,161,4.0,0.2079595123073384,0.02049457452312405,True,False,1049374973,im044_r
0.01134028257831461,exact,224,4.0,0.17543650793650795,0.021060524788298562,True,False,1049374970,im044_r
0.9813723912096155,exact,157,-4.0,-0.19132467951302104,1.0,False,False,1049374969,im044_r
0.0030707051046192646,exact,34,4.0,0.5294117647058824,0.006189018040317898,True,True,1049374968,im044_r
0.8792160227309855,exact,168,-4.0,-0.10418427726120034,1.0,False,False,1049374966,im044_r
0.9999999999999999,exact,726,-4.0,-0.34499679804168987,1.0,False,True,1049374965,im044_r
1.5911695108405773e-10,exact,318,4.0,0.39987381952248574,5.303898369468591e-10,True,True,1049374964,im044_r
3.2312353606783055e-26,exact,588,4.0,0.487029786447686,1.826350421252955e-25,True,True,1049374961,im044_r
0.026193840002358467,exact,101,4.0,0.22228693457581053,0.04696826483181518,True,False,1049375118,im044_r
1.5887834744458625e-105,exact,881,8.0,0.7746762723250481,1.0327092583898106e-103,True,True,1049375346,im044_r
3.137441560277224e-59,exact,721,4.0,0.6567478993856639,5.0983425354504884e-58,True,True,1049375347,im044_r
0.9995091958792582,exact,564,-4.0,-0.15982551936232975,1.0,False,False,1049375348,im044_r
0.0002494583954705751,exact,910,4.0,0.13302372709617497,0.0005543519899346113,True,False,1049375349,im044_r
1.8220202681716252e-60,exact,821,4.0,0.6260568827404713,3.158168464830817e-59,True,True,1049374962,im044_r
0.9999999999999998,exact,965,-8.0,-0.4651970091934048,1.0,False,True,1049375341,im044_r
0.6870895531442825,exact,417,4.0,-0.027560726538386517,0.9604477624597498,False,False,1049374958,im044_r
0.0010856012790957912,exact,247,4.0,0.22417395846937443,0.002332696963346328,True,False,1049374959,im044_r
0.0027731662284095635,exact,98,4.0,0.32075860647289217,0.005677348184145563,True,True,1049375110,im044_r
5.906613241419614e-91,exact,956,8.0,0.7035365922972329,2.559532404615166e-89,True,True,1049375318,im044_r
8.525850442232696e-06,exact,132,4.0,0.42378673957621327,2.2167211149805007e-05,True,True,1049375320,im044_r
0.04288716294436241,exact,204,4.0,0.13883309421329507,0.07585484602404235,False,False,1049374955,im044_r
4.056748327958797e-65,exact,688,4.0,0.6991511121612043,7.533961180494908e-64,True,True,1049375345,im044_r
1.0,exact,516,-4.0,-0.4415605835694901,1.0,False,True,1049374956,im044_r
8.741168762671037e-06,exact,416,4.0,0.24165283158088913,2.2502018596974945e-05,True,False,1049375338,im044_r
0.002583602400606241,exact,342,4.0,0.17414284009343087,0.005331243048870021,True,False,1049375340,im044_r
1.5786306520554676e-35,exact,384,4.0,0.6844561688311688,1.1401221375956154e-34,True,True,1049374954,im044_r
1.0,exact,960,-4.0,-0.3293986298994103,1.0,False,True,1049374953,im044_r
0.0022087759154102754,exact,641,4.0,0.12963097963170864,0.00463130433876348,True,False,1049374951,im044_r
0.15604771769739334,exact,499,4.0,0.05226452905811623,0.2584229719829444,False,False,1049374952,im044_r
1.857521811034703e-42,exact,709,4.0,0.5664117284808995,1.7887247069223064e-41,True,True,1049375333,im044_r
0.8006181767622376,exact,594,-4.0,-0.03997962821492233,1.0,False,False,1049374948,im044_r
0.9712543107981887,exact,466,-4.0,-0.10152466202865519,1.0,False,False,1049374949,im044_r
3.978380872035716e-12,exact,567,4.0,0.327644881635492,1.416957570862036e-11,True,True,1049375334,im044_r
2.5515683931258356e-12,exact,340,4.0,0.42333965844402277,9.477254031610247e-12,True,True,1049375327,im044_r
4.633759136830941e-21,exact,708,4.0,0.398026184727435,2.190504319229172e-20,True,True,1049375330,im044_r
4.16357582559375e-79,exact,955,8.0,0.6617932484829898,9.841179224130682e-78,True,True,1049374943,im044_r
0.7735363707162818,exact,905,-4.0,-0.028807337211713194,1.0,False,False,1049374944,im044_r
1.0896951267651402e-46,exact,551,4.0,0.6628922380914806,1.1332829318357457e-45,True,True,1049375331,im044_r
3.4480645473528574e-18,exact,590,4.0,0.4019329490378273,1.4459625521157144e-17,True,True,1049374942,im044_r
0.0014812420579415678,exact,762,4.0,0.1241266859991125,0.003131080772884615,True,False,1049375309,im044_r
2.1288851078659808e-29,exact,568,4.0,0.524270402732741,1.317881257250369e-28,True,True,1049375332,im044_r
5.999313010854727e-05,exact,939,4.0,0.14462193823216188,0.0001405244489029035,True,False,1049374950,im044_r
0.012610260049383882,exact,123,4.0,0.23210070810385522,0.023252961793190138,True,False,1049374947,im044_r
6.26259874236445e-90,exact,724,8.0,0.7847971042103258,2.3261081043067954e-88,True,True,1049374946,im044_r
0.9999999999999999,exact,359,-4.0,-0.523274528009904,1.0,False,True,1049374945,im044_r
6.921921796071228e-53,exact,787,4.0,0.5995201207438129,9.472103510413258e-52,True,True,1049374936,im044_r
1.0,exact,900,-4.0,-0.37707978788999874,1.0,False,True,1049374934,im044_r
3.2540543719256694e-08,exact,716,4.0,0.23184747122943986,9.400601518896379e-08,True,False,1049374941,im044_r
2.6477384698720884e-05,exact,278,4.0,0.2776875273974369,6.258290928788573e-05,True,True,1049374940,im044_r
0.9999999999999967,exact,619,-4.0,-0.3561154828287039,1.0,False,True,1049374939,im044_r
0.07178636737280492,exact,696,4.0,0.06400996058642128,0.12611118592519782,False,False,1049374938,im044_r
1.0609129603183067e-07,exact,830,4.0,0.20698824177576733,3.031179886623734e-07,True,False,1049374937,im044_r
0.7899115541479724,exact,515,-4.0,-0.0410175359373824,1.0,False,False,1049374935,im044_r
1.7380212870080022e-48,exact,944,4.0,0.529291094969061,1.9647197157481764e-47,True,True,1049375324,im044_r
3.1575475631714675e-35,exact,924,4.0,0.4566888966888967,2.2188172065529232e-34,True,True,1049375325,im044_r
0.9999999950859552,exact,748,-4.0,-0.2405346165654027,1.0,False,False,1049374933,im044_r
9.643263184273653e-34,exact,204,4.0,0.8615016738402678,6.598022178713551e-33,True,True,1049375307,im044_r
0.2286265696417048,exact,758,4.0,0.031189490407111147,0.36026004913238335,False,False,1049375308,im044_r
0.9999292493789068,exact,690,-4.0,-0.1667988003104092,1.0,False,False,1049374930,im044_r
6.830088904899038e-88,exact,863,4.0,0.7237403974078366,2.2197788940921874e-86,True,True,1049374931,im044_r
0.9999999999999999,exact,828,-8.0,-0.7481279464811221,1.0,False,True,1049374929,im044_r
2.3669048228787514e-28,exact,891,4.0,0.41613192211099537,1.3986255771556258e-27,True,True,1049374924,im044_r
2.8784080641119704e-21,exact,794,4.0,0.37857833119465173,1.3859001790168746e-20,True,True,1049375306,im044_r
1.7519526145126997e-14,exact,780,4.0,0.30992153386519583,6.698642349607381e-14,True,True,1049375301,im044_r
0.44743327776843267,exact,568,4.0,0.006411049778459863,0.6692046740396776,False,False,1049374926,im044_r
0.20300579784610615,exact,588,4.0,0.03958051811556541,0.3258117743209111,False,False,1049374925,im044_r
5.69193371138169e-18,exact,573,4.0,0.40500817872801015,2.3490520078718087e-17,True,True,1049374928,im044_r
0.9999999999994152,exact,488,-4.0,-0.36590230983271316,1.0,False,True,1049374927,im044_r
0.9717763976616004,exact,864,-4.0,-0.07490098479982873,1.0,False,False,1049374919,im044_r
0.44785235878039964,exact,118,0.0,0.01410055547642786,0.6692046740396776,False,False,1049375302,im044_r
8.48775148726647e-114,exact,973,8.0,0.7677835437721985,1.1034076933446412e-111,True,True,1049374920,im044_r
0.005139902837611913,exact,189,4.0,0.214703425229741,0.010279805675223826,True,False,1049374923,im044_r
1.0,exact,886,-4.0,-0.5038491783753795,1.0,False,True,1049374922,im044_r
0.9999999999331911,exact,638,-4.0,-0.29084924033928405,1.0,False,True,1049374921,im044_r
0.9999999999999999,exact,886,-4.0,-0.44471052906161485,1.0,False,True,1049374911,im044_r
2.709312442422324e-12,exact,712,4.0,0.2954205209827127,9.921425845490202e-12,True,True,1049375303,im044_r
0.9999229836410278,exact,227,-4.0,-0.28750289821469976,1.0,False,True,1049374912,im044_r
0.9091262405082561,exact,383,-4.0,-0.07876414273281114,1.0,False,False,1049374913,im044_r
1.0,exact,859,-4.0,-0.3667677396648347,1.0,False,True,1049374914,im044_r
0.9999999999999999,exact,888,-4.0,-0.49674449477599086,1.0,False,True,1049374915,im044_r
1.913331494222729e-09,exact,730,4.0,0.2500571557071379,5.852543394093054e-09,True,True,1049374916,im044_r
0.68016839146777,exact,352,-4.0,-0.028795390162245686,0.9559123339547038,False,False,1049375297,im044_r
0.7475206519533384,exact,489,-4.0,-0.03481490755811527,1.0,False,False,1049375299,im044_r
1.0,exact,775,-4.0,-0.7331992018623212,1.0,False,True,1049374910,im044_r
2.3923307657232506e-05,exact,484,4.0,0.21241373434438102,5.706477055853625e-05,True,False,1049374909,im044_r
1.0,exact,758,-4.0,-0.4342611615756046,1.0,False,True,1049374908,im044_r
0.9999999999999999,exact,1011,-12.0,-0.914927888092641,1.0,False,True,1049374907,im044_r
4.184694464368434e-31,exact,953,4.0,0.4225341578288578,2.7897963095789562e-30,True,True,1049374905,im044_r
0.9960345858883786,exact,829,-4.0,-0.10636127138227215,1.0,False,False,1049374906,im044_r
0.9999420135869409,exact,329,-4.0,-0.2438426821405545,1.0,False,False,1049374904,im044_r
1.3661087121551148e-06,exact,751,4.0,0.19680142788338953,3.699877762086769e-06,True,False,1049374901,im044_r
1.2315341491093993e-06,exact,750,4.0,0.1978162450066578,3.3705145133520402e-06,True,False,1049374902,im044_r
1.6892081245775024e-23,exact,809,4.0,0.3954188222008576,8.783882247803012e-23,True,True,1049374898,im044_r
5.5808174270234614e-46,exact,811,4.0,0.5533580752340054,5.580817427023461e-45,True,True,1049374900,im044_r
1.211581329652564e-24,exact,912,4.0,0.3826382083357353,6.562732202284722e-24,True,True,1049375295,im044_r
0.9996061898864282,exact,848,-4.0,-0.13287830299797765,1.0,False,False,1049374899,im044_r
4.839597238831464e-106,exact,1083,16.0,0.7131822564763044,4.1943176069872684e-104,True,True,1049374897,im044_r
1.0,exact,856,-4.0,-0.44236578370538393,1.0,False,True,1049374895,im044_r
1.7110335158348932e-20,exact,828,4.0,0.36374072714346484,7.944084180662004e-20,True,True,1049374896,im044_r
1.997988743359901e-05,exact,706,4.0,0.17792531984886065,4.8549259184446195e-05,True,False,1049374893,im044_r
5.961010352103894e-17,exact,780,4.0,0.33803145211595914,2.421660455542207e-16,True,True,1049374892,im044_r
0.9999999342281312,exact,926,-4.0,-0.1993634683982563,1.0,False,False,1049374890,im044_r
1.0,exact,830,-10.0,-0.8729531845794731,1.0,False,True,1049374888,im044_r
1.0,exact,720,-4.0,-0.8510980120203421,1.0,False,True,1049374891,im044_r
0.9999999999999999,exact,845,-12.0,-0.8303691580287325,1.0,False,True,1049374887,im044_r
1.0,exact,661,-4.0,-0.6890411397178129,1.0,False,True,1049374889,im044_r
4.421570061000868e-72,exact,793,4.0,0.6881180099167463,8.843140122001735e-71,True,True,1049374886,im044_r
0.5604650877200381,exact,631,4.0,-0.00699111316174848,0.8140833676380442,False,False,1049374884,im044_r
1.716430667004798e-52,exact,751,4.0,0.6101332974473751,2.231359867106237e-51,True,True,1049374883,im044_r
3.884228167004639e-52,exact,807,4.0,0.588805255990283,4.809044397243839e-51,True,True,1049374882,im044_r
0.0005956430046633755,exact,143,4.0,0.31012043512043513,0.0013014048841384674,True,True,1049374881,im044_r
5.9090927428914356e-36,exact,697,4.0,0.5266204322248852,4.3896117518622094e-35,True,True,1049374880,im044_r
1.1318206003569668e-09,exact,241,4.0,0.43499879976681183,3.5886994645464803e-09,True,True,1049374877,im044_r
0.2743858035068178,exact,753,4.0,0.025242971526801723,0.42976089705887127,False,False,1049374879,im044_r
0.005883504847607936,exact,810,4.0,0.10211140034403496,0.011677185193725676,True,False,1049374876,im044_r
0.9957210533851278,exact,596,-4.0,-0.1241723157172889,1.0,False,False,1049374872,im044_r
3.474419906622625e-19,exact,336,4.0,0.5393351702698884,1.5574985788308319e-18,True,True,1049374871,im044_r
0.5200824721373432,exact,154,4.0,-0.004608294930875576,0.763962953422086,False,False,1049374870,im044_r
1.0,exact,846,-4.0,-0.7278895615452675,1.0,False,True,1049374869,im044_r
2.3027127008470095e-05,exact,524,4.0,0.2046601235914213,5.543567613150208e-05,True,False,1049374873,im044_r
3.772618980387179e-84,exact,863,4.0,0.7103048152439809,9.808809349006666e-83,True,True,1049374874,im044_r
0.9999999999999999,exact,533,-4.0,-0.43288291137016816,1.0,False,True,1049374875,im044_r
0.08803671382858344,exact,821,4.0,0.0545237396682581,0.1525969706362113,False,False,1049374867,im044_r
0.5942293737497069,exact,963,-4.0,-0.008869671626099283,0.839671941168064,False,False,1049374868,im044_r
0.9999999999999999,exact,873,-4.0,-0.41516011753573384,1.0,False,True,1049374865,im044_r
6.210322726576884e-128,exact,899,8.0,0.8291706834754665,1.6146839089099898e-125,True,True,1049374864,im044_r
0.006142999830180576,exact,843,4.0,0.09949233441837715,0.012099848150355681,True,False,1049374863,im044_r
0.9999999999999999,exact,864,-4.0,-0.38928762577606507,1.0,False,True,1049374866,im044_r
0.9998456619985063,exact,231,-4.0,-0.2719435736677116,1.0,False,True,1049374859,im044_r
8.576649289929902e-15,exact,848,4.0,0.3010395137453608,3.3282519632563805e-14,True,True,1049374860,im044_r
0.9999996168734945,exact,750,-4.0,-0.20747447847314693,1.0,False,False,1049374858,im044_r
0.0012342971340132583,exact,652,4.0,0.13665103956256636,0.0026304693019954684,True,False,1049374862,im044_r
0.593514708099991,exact,610,4.0,-0.011054170803037213,0.839671941168064,False,False,1049374857,im044_r
0.03345504024354223,exact,538,4.0,0.09117117614196743,0.05957746892685603,False,False,1049374856,im044_r
1.0,exact,930,-8.0,-0.6962475312705727,1.0,False,True,1049374854,im044_r
1.0,exact,785,-4.0,-0.6288812174843196,1.0,False,True,1049374855,im044_r
1.0,exact,795,-4.0,-0.37736165102240765,1.0,False,True,1049374853,im044_r
0.9998290307244475,exact,797,-4.0,-0.14615899850001415,1.0,False,False,1049374852,im044_r
5.751754688578547e-07,exact,818,4.0,0.1955751393404205,1.59091087130896e-06,True,False,1049374848,im044_r
1.0,exact,757,-4.0,-0.35304963698532255,1.0,False,True,1049374850,im044_r
0.0024429781651938423,exact,715,4.0,0.12137359846857053,0.005081394583603192,True,False,1049374851,im044_r
8.250709709128953e-05,exact,626,4.0,0.17333414861580324,0.00018817408108539718,True,False,1049374849,im044_r
9.600399641622598e-120,exact,1038,8.0,0.7638532678338628,1.0852625681834241e-118,True,True,1049375427,im047_r
0.0008638079538846689,exact,667,4.0,0.1398342744795267,0.0013133922105848768,True,False,1049375426,im047_r
7.793225794035445e-08,exact,963,4.0,0.19438950720216475,1.397406004447735e-07,True,False,1049375422,im047_r
3.255043490291351e-05,exact,364,4.0,0.24026795122685535,5.322712625633656e-05,True,False,1049375421,im047_r
1.6948337783630978e-07,exact,85,4.0,0.6103967168262654,2.997665186220445e-07,True,True,1049375416,im047_r
2.2282933634063662e-25,exact,988,4.0,0.37383280866863433,5.91179871924138e-25,True,True,1049375062,im047_r
1.3460463923928463e-156,exact,1061,8.0,0.8413925675064032,2.9164338501845002e-155,True,True,1049375061,im047_r
0.587794977871949,exact,164,4.0,-0.019955654101995565,0.7641334712335337,False,False,1049375451,im047_r
1.0,exact,1028,-12.0,-0.894122963248668,1.0,False,True,1049375060,im047_r
0.999999999999998,exact,1004,-4.0,-0.2837525519811302,1.0,False,True,1049375057,im047_r
1.184810022312709e-16,exact,889,4.0,0.3140759090506945,2.5886605529521376e-16,True,True,1049375412,im047_r
1.0,exact,837,-4.0,-0.4587671049292421,1.0,False,True,1049375056,im047_r
2.332848005903513e-24,exact,468,4.0,0.5220964773203579,5.946475309165818e-24,True,True,1049375413,im047_r
0.9911239453082268,exact,144,-4.0,-0.22701149425287356,1.0,False,False,1049375054,im047_r
2.1982490564045386e-142,exact,853,8.0,0.8782887782753253,2.8577237733259e-141,True,True,1049375410,im047_r
3.259456513676716e-11,exact,1032,4.0,0.2333517188590468,6.277471804118119e-11,True,False,1049375425,im047_r
3.4617692702990102e-15,exact,729,4.0,0.32888362741229304,7.200480082221941e-15,True,True,1049375409,im047_r
3.652905942871179e-05,exact,947,4.0,0.14848355232379398,5.899102764885134e-05,True,False,1049375047,im047_r
1.3695655231536035e-94,exact,1137,12.0,0.6643635627317594,1.186956786733123e-93,True,True,1049375407,im047_r
2.146374102559037e-48,exact,668,4.0,0.619039947011806,8.585496410236148e-48,True,True,1049375048,im047_r
0.0005595257526417696,exact,821,4.0,0.13110532227329438,0.0008557452687462359,True,False,1049375044,im047_r
0.05079779476576567,exact,897,4.0,0.06310815810186392,0.07025226935690998,False,False,1049375408,im047_r
2.7423290356909426e-07,exact,399,4.0,0.28695488721804513,4.817605062700305e-07,True,True,1049375391,im047_r
2.4936136936138185e-29,exact,795,4.0,0.44707815808602763,7.452178854478079e-29,True,True,1049375404,im047_r
9.968721989372847e-39,exact,857,4.0,0.49606558358016933,3.455823622982587e-38,True,True,1049375396,im047_r
7.106945191932743e-16,exact,799,4.0,0.3222872340425532,1.5271121900020771e-15,True,True,1049375406,im047_r
0.029060589796109624,exact,121,4.0,0.1986180734317843,0.04128826965567487,True,False,1049375042,im047_r
3.3858949721691094e-154,exact,1090,8.0,0.8282595716412011,6.288090662599774e-153,True,True,1049375405,im047_r
1.4308811712453105e-13,exact,604,4.0,0.3385583711893164,2.9526119406649264e-13,True,True,1049375040,im047_r
1.4587011582865572e-49,exact,1005,4.0,0.5196225631286906,6.428174595839066e-49,True,True,1049375034,im047_r
0.8633040973743895,exact,458,-4.0,-0.05908991447136836,1.0,False,False,1049375022,im047_r
6.340669497046074e-88,exact,981,8.0,0.6855862196395465,5.151793966349935e-87,True,True,1049375019,im047_r
0.9999999999999996,exact,868,-4.0,-0.31155043404941324,1.0,False,True,1049375036,im047_r
1.0,exact,971,-8.0,-0.6365886426534098,1.0,False,True,1049375023,im047_r
1.20871986284324e-18,exact,416,4.0,0.48095369857959785,2.7567295117477405e-18,True,True,1049375031,im047_r
1.3209564279199204e-11,exact,464,4.0,0.35228031145717464,2.582320836535183e-11,True,True,1049375401,im047_r
3.6091996788126215e-07,exact,606,4.0,0.23110465906557706,6.255946109941878e-07,True,False,1049375400,im047_r
0.9245503782921192,exact,263,-4.0,-0.10217190920612974,1.0,False,False,1049375399,im047_r
6.73605426932752e-148,exact,1069,12.0,0.8211902118321779,1.094608818765722e-146,True,True,1049375021,im047_r
7.095141463259653e-145,exact,710,4.0,0.9351439155325766,1.0248537669152832e-143,True,True,1049375020,im047_r
4.865302036884397e-12,exact,667,4.0,0.30139421307310416,9.882644762421431e-12,True,True,1049375393,im047_r
1.0,exact,605,-4.0,-0.6133431524970678,1.0,False,True,1049375385,im047_r
7.121590585104638e-11,exact,803,4.0,0.2593848937132519,1.3515427387789823e-10,True,True,1049375384,im047_r
3.037186824388401e-197,exact,1051,8.0,0.9135279455018397,8.77409527045538e-196,True,True,1049375394,im047_r
0.9999999999166405,exact,449,-4.0,-0.3435288294976491,1.0,False,True,1049375018,im047_r
1.2833786771764435e-31,exact,600,4.0,0.5298835274542429,4.020222362239462e-31,True,True,1049375388,im047_r
1.1364226296543433e-23,exact,795,4.0,0.4002812806169211,2.8139988924774215e-23,True,True,1049375383,im047_r
1.3254077617203518e-25,exact,853,4.0,0.4031150561045051,3.5526393613122832e-25,True,True,1049375386,im047_r
0.0028695003778042225,exact,754,4.0,0.11602227414056598,0.004239034649028965,True,False,1049375382,im047_r
6.151871737271216e-31,exact,537,4.0,0.5517919323240085,1.859868199640135e-30,True,True,1049375380,im047_r
3.0507606635974807e-114,exact,727,8.0,0.8589491663769518,3.0507606635974803e-113,True,True,1049375379,im047_r
0.9999999995657046,exact,556,-4.0,-0.2973147514304535,1.0,False,True,1049375378,im047_r
8.908117934249554e-16,exact,775,4.0,0.3259993348852677,1.8984513630367903e-15,True,True,1049375381,im047_r
1.6410806720040094e-28,exact,834,4.0,0.43072990709229025,4.740899719122694e-28,True,True,1049375014,im047_r
6.429836184760671e-60,exact,685,4.0,0.6750526696601477,3.7150164623061655e-59,True,True,1049375013,im047_r
9.850270128823435e-99,exact,827,4.0,0.773218489505751,8.83127666722101e-98,True,True,1049375389,im047_r
9.544172422490734e-220,exact,1109,12.0,0.9287354080861745,4.1358080497459846e-218,True,True,1049375376,im047_r
0.27002056360727095,exact,518,4.0,0.031111210301961748,0.3618832295767549,False,False,1049375355,im047_r
1.0,exact,825,-4.0,-0.33913273167510455,1.0,False,True,1049375369,im047_r
0.999612834540231,exact,92,-4.0,-0.3978494623655914,1.0,False,True,1049375371,im047_r
5.78348548890807e-78,exact,649,8.0,0.7733175299276994,4.064070884097563e-77,True,True,1049375375,im047_r
0.4353705911651638,exact,507,4.0,0.00835546444268431,0.5716987560754676,False,False,1049375012,im047_r
1.4921375488421775e-34,exact,450,4.0,0.6303720128110372,4.91083243922742e-34,True,True,1049375010,im047_r
1.4305347940083817e-62,exact,529,4.0,0.7664372079751757,9.071684059565348e-62,True,True,1049375008,im047_r
5.3480171272316885e-12,exact,978,4.0,0.24922973444376906,1.0778949248684023e-11,True,False,1049375377,im047_r
1.7300375870471546e-15,exact,349,4.0,0.47372902169463776,3.627498166389195e-15,True,True,1049375116,im047_r
7.564957444487772e-06,exact,255,4.0,0.3096813725490196,1.2527955003610323e-05,True,True,1049375005,im047_r
1.1396171067475134e-11,exact,296,4.0,0.4388024388024388,2.2447003617754055e-11,True,True,1049375004,im047_r
1.0,exact,535,-8.0,-0.8764123308690194,1.0,False,True,1049375003,im047_r
0.9501302246806342,exact,165,-4.0,-0.14771814530850674,1.0,False,False,1049375002,im047_r
1.9031105769528365e-61,exact,393,4.0,0.8525593831131089,1.1507180232738082e-60,True,True,1049375001,im047_r
1.0186322822241097e-27,exact,601,4.0,0.4958126267958718,2.910377949211742e-27,True,True,1049375368,im047_r
1.9210690544483436e-18,exact,253,4.0,0.6018486819582335,4.3432865578832115e-18,True,True,1049375007,im047_r
2.8505854434999125e-83,exact,584,4.0,0.8269523475002927,2.1798594567940506e-82,True,True,1049375006,im047_r
0.16954597527083273,exact,340,4.0,0.059893048128342244,0.2284039045099301,False,False,1049374991,im047_r
0.007558892509175477,exact,56,4.0,0.37092731829573933,0.011103457923082621,True,True,1049374979,im047_r
1.9557589731615897e-49,exact,797,4.0,0.5774285148253319,8.474955550366889e-49,True,True,1049374997,im047_r
1.1800053712521104e-21,exact,653,4.0,0.4198687778355368,2.814691711243566e-21,True,True,1049375366,im047_r
4.3613616871935585e-31,exact,768,4.0,0.46806255418292153,1.3340635749062649e-30,True,True,1049375361,im047_r
2.1375839559090926e-20,exact,176,4.0,0.7394709809964047,5.006953410237514e-20,True,True,1049374998,im047_r
1.8368440016177698e-08,exact,395,4.0,0.31636619358138346,3.339716366577763e-08,True,True,1049374999,im047_r
2.8884095587956692e-39,exact,971,4.0,0.4709730327649998,1.014846601739019e-38,True,True,1049375367,im047_r
0.034770386744639836,exact,38,4.0,0.33873144399460187,0.04886648947895328,True,True,1049375000,im047_r
4.591900506056845e-05,exact,35,4.0,0.7174603174603175,7.369716861572714e-05,True,True,1049375115,im047_r
5.267282922628766e-16,exact,334,4.0,0.4921440700688176,1.1412446332362326e-15,True,True,1049374990,im047_r
1.5053103054887274e-22,exact,670,4.0,0.4236092265943012,3.6577633591314876e-22,True,True,1049375364,im047_r
1.0742736993644939e-23,exact,955,4.0,0.36659072487896777,2.6856842484112347e-23,True,True,1049375357,im047_r
